ngram,matched_token,matched_category,line,name,game_id
"['THEN', 'GOSUB', '40400', ':', 'h', '=', '1']",:,punctuation,6117,spukhaus3,5
"['yy', 'GOTO', '3000', ',', '7000', ',', '1000', '""{up}""']",",",punctuation,6120,spukhaus3,5
"['3000', ',', '7000', ',', '1000', '""{up}""', 'up']",",",punctuation,6120,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,6140,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,6140,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,6140,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,6140,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '6', ',']",",",punctuation,6140,spukhaus3,5
"['lg', '-', '6', ',', '7', ')', '=', '""teppich""']",",",punctuation,6140,spukhaus3,5
"['6', ',', '7', ')', '=', '""teppich""', 'AND', 'pf']",),punctuation,6140,spukhaus3,5
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1', '""{home}""']",:,punctuation,6140,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,6145,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,6145,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,6145,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,6145,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '6', ',']",",",punctuation,6145,spukhaus3,5
"['lg', '-', '6', ',', '7', ')', '=', '""teppich""']",",",punctuation,6145,spukhaus3,5
"['6', ',', '7', ')', '=', '""teppich""', 'AND', 'pf']",),punctuation,6145,spukhaus3,5
"['THEN', 'GOSUB', '40700', ':', 'h', '=', '1', ':']",:,punctuation,6147,spukhaus3,5
"['h', '=', '1', ':', 'pf', '=', '2']",:,punctuation,6147,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,6150,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,6150,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,6150,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,6150,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '3', ',']",",",punctuation,6150,spukhaus3,5
"['lg', '-', '3', ',', '4', ')', '=', '""wand""']",",",punctuation,6150,spukhaus3,5
"['3', ',', '4', ')', '=', '""wand""', 'THEN', 'GOSUB']",),punctuation,6150,spukhaus3,5
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1', '""{clr}""']",:,punctuation,6150,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,6155,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,6155,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,6155,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,6155,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '3', ',']",",",punctuation,6155,spukhaus3,5
"['lg', '-', '3', ',', '4', ')', '=', '""bild""']",",",punctuation,6155,spukhaus3,5
"['3', ',', '4', ')', '=', '""bild""', 'THEN', 'GOSUB']",),punctuation,6155,spukhaus3,5
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1']",:,punctuation,6155,spukhaus3,5
"['THEN', 'GOSUB', '47000', ':', 'pe', '=', '0', ':']",:,punctuation,6170,spukhaus3,5
"['pe', '=', '0', ':', 'h', '=', '1']",:,punctuation,6170,spukhaus3,5
"['gj', '=', '0', ':', 'me', '=', '0', ':']",:,punctuation,6180,spukhaus3,5
"['me', '=', '0', ':', 'h', '=', '1', ':']",:,punctuation,6180,spukhaus3,5
"['h', '=', '1', ':', 'PRINT', 'q$', '""ok hast genommen""', '$']",:,punctuation,6180,spukhaus3,5
"['sz', '=', '0', ':', 'sh', '=', '2', ':']",:,punctuation,6200,spukhaus3,5
"['sh', '=', '2', ':', 'GOSUB', '40700', 'POKE', 'v8']",:,punctuation,6200,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,6900,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', ':']",:,punctuation,6900,spukhaus3,5
"['h', '=', '0', ':', 'GOTO', '6100']",:,punctuation,6900,spukhaus3,5
"['GOSUB', '40200', ':', 'FOR', 'q', '=', '1']",:,punctuation,6910,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOTO', '6100']",:,punctuation,6910,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOTO', '6100']",:,punctuation,6910,spukhaus3,5
"['k1', '=', '1', ':', 'h', '=', '0', ':']",:,punctuation,7030,spukhaus3,5
"['h', '=', '0', ':', 'GOSUB', '21100', 'READ', 'h']",:,punctuation,7030,spukhaus3,5
"['GOSUB', '49000', ':', 'GOSUB', '14000']",:,punctuation,7035,spukhaus3,5
"['yy', 'GOTO', '6000', ',', '2000', ',', '1000', 'POKE']",",",punctuation,7040,spukhaus3,5
"['6000', ',', '2000', ',', '1000', 'POKE', '36875', '+']",",",punctuation,7040,spukhaus3,5
"['yy', 'GOTO', '8000', ',', '10000', ',', '8000', 'FOR']",",",punctuation,7050,spukhaus3,5
"['8000', ',', '10000', ',', '8000', 'FOR', 'k', '=']",",",punctuation,7050,spukhaus3,5
"['yy', 'GOTO', '10000', ',', '6000', ',', '4000', 'NEXT']",",",punctuation,7060,spukhaus3,5
"['10000', ',', '6000', ',', '4000', 'NEXT', 'k', 'FOR']",",",punctuation,7060,spukhaus3,5
"['THEN', 'GOSUB', '40000', ':', 'h', '=', '1', 'POKE']",:,punctuation,7070,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,7090,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', ':']",:,punctuation,7090,spukhaus3,5
"['h', '=', '0', ':', 'GOTO', '7030', 'NEXT', 'k']",:,punctuation,7090,spukhaus3,5
"['GOSUB', '40200', ':', 'FOR', 'q', '=', '1']",:,punctuation,7100,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOTO', '7030']",:,punctuation,7100,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOTO', '7030', 'NEXT', 'j']",:,punctuation,7100,spukhaus3,5
"['zi', '=', '6', ':', 'GOSUB', '45000', 'FOR', 'i']",:,punctuation,8000,spukhaus3,5
"['THEN', 'PRINT', 'q$', ';', '""{rvs_on}{red}{up}{up}{up}{up}{up}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{right}{CBM-M}""', 'IF', 'ASC', '(']",;,punctuation,8025,spukhaus3,5
"['PRINT', 'q$', ';', '""du bist auf dem""', 'PRINT', '""{down}{down}{down}{black}  Weiter mit {rvs_on}^{rvs_off} !""', ':']",;,punctuation,8040,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOSUB', '49000']",:,punctuation,8047,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOSUB', '49000']",:,punctuation,8047,spukhaus3,5
"['GOSUB', '49000', ':', 'GOSUB', '14000']",:,punctuation,8105,spukhaus3,5
"['yy', 'GOTO', '1000', ',', '3000', ',', '10000']",",",punctuation,8110,spukhaus3,5
"['1000', ',', '3000', ',', '10000']",",",punctuation,8110,spukhaus3,5
"['yy', 'GOTO', '7000', ',', '10000', ',', '7000']",",",punctuation,8115,spukhaus3,5
"['7000', ',', '10000', ',', '7000']",",",punctuation,8115,spukhaus3,5
"['THEN', 'GOSUB', '40000', ':', 'h', '=', '1']",:,punctuation,8120,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,8140,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,8140,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,8140,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,8140,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '4', ',']",",",punctuation,8140,spukhaus3,5
"['lg', '-', '4', ',', '5', ')', '=', '""truhe""']",",",punctuation,8140,spukhaus3,5
"['4', ',', '5', ')', '=', '""truhe""', 'THEN', 'IF']",),punctuation,8140,spukhaus3,5
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1']",:,punctuation,8140,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,8142,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,8142,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,8142,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,8142,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '4', ',']",",",punctuation,8142,spukhaus3,5
"['lg', '-', '4', ',', '5', ')', '=', '""truhe""']",",",punctuation,8142,spukhaus3,5
"['4', ',', '5', ')', '=', '""truhe""', 'THEN', 'IF']",),punctuation,8142,spukhaus3,5
"['THEN', 'GOSUB', '40700', ':', 'h', '=', '1', ':']",:,punctuation,8144,spukhaus3,5
"['h', '=', '1', ':', 'ph', '=', '2']",:,punctuation,8144,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,8150,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,8150,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,8150,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,8150,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '4', ',']",",",punctuation,8150,spukhaus3,5
"['lg', '-', '4', ',', '5', ')', '=', '""paket""']",",",punctuation,8150,spukhaus3,5
"['4', ',', '5', ')', '=', '""paket""', 'AND', 'b1']",),punctuation,8150,spukhaus3,5
"['THEN', 'GOSUB', '41000', ':', 'h', '=', '1']",:,punctuation,8150,spukhaus3,5
"['IF', 'LEFT$', '(', 'vn$', ',', '4', ')']",(,punctuation,8155,spukhaus3,5
"['LEFT$', '(', 'vn$', ',', '4', ')', '=', '""sieh""']",",",punctuation,8155,spukhaus3,5
"['vn$', ',', '4', ')', '=', '""sieh""', 'AND', 'MID$']",),punctuation,8155,spukhaus3,5
"['""sieh""', 'AND', 'MID$', '(', 'vn$', ',', 'lg', '-']",(,punctuation,8155,spukhaus3,5
"['MID$', '(', 'vn$', ',', 'lg', '-', '4', ',']",",",punctuation,8155,spukhaus3,5
"['lg', '-', '4', ',', '5', ')', '=', '""paket""']",",",punctuation,8155,spukhaus3,5
"['4', ',', '5', ')', '=', '""paket""', 'AND', 'b1']",),punctuation,8155,spukhaus3,5
"['b1', '=', '0', ':', 'PRINT', 'q$', '""ok hast genommen""', ':']",:,punctuation,8157,spukhaus3,5
"['PRINT', 'q$', '""ok hast genommen""', ':', 'h', '=', '1', ':']",:,punctuation,8157,spukhaus3,5
"['h', '=', '1', ':', 'sc', '=', '1']",:,punctuation,8157,spukhaus3,5
"['me', '=', '0', ':', 'gi', '=', '0', ':']",:,punctuation,8180,spukhaus3,5
"['gi', '=', '0', ':', 'h', '=', '1', ':']",:,punctuation,8180,spukhaus3,5
"['h', '=', '1', ':', 'GOSUB', '40700']",:,punctuation,8180,spukhaus3,5
"['da', '=', '0', ':', 'h', '=', '1', ':']",:,punctuation,8200,spukhaus3,5
"['h', '=', '1', ':', 'GOSUB', '40700', 'RETURN']",:,punctuation,8200,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,8900,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', ':']",:,punctuation,8900,spukhaus3,5
"['h', '=', '0', ':', 'GOTO', '8100']",:,punctuation,8900,spukhaus3,5
"['GOSUB', '40200', ':', 'FOR', 'q', '=', '1']",:,punctuation,8910,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOTO', '8100']",:,punctuation,8910,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOTO', '8100']",:,punctuation,8910,spukhaus3,5
"['1', 'TO', '4000', ':', 'NEXT', ':', 'GOTO', '1000']",:,punctuation,9020,spukhaus3,5
"['4000', ':', 'NEXT', ':', 'GOTO', '1000', 'IF', 'zn']",:,punctuation,9020,spukhaus3,5
"['k1', '=', '1', ':', 'h', '=', '0', ':']",:,punctuation,10015,spukhaus3,5
"['h', '=', '0', ':', 'GOSUB', '21100', 'PRINT#', 'pg']",:,punctuation,10015,spukhaus3,5
"['GOSUB', '49000', ':', 'GOSUB', '14000']",:,punctuation,10017,spukhaus3,5
"['yy', 'GOTO', '7000', ',', '8000', ',', '3000', 'FOR']",",",punctuation,10020,spukhaus3,5
"['7000', ',', '8000', ',', '3000', 'FOR', 'j', '=']",",",punctuation,10020,spukhaus3,5
"['yy', 'GOTO', '2000', ',', '3000', ',', '2000', 'FOR']",",",punctuation,10030,spukhaus3,5
"['2000', ',', '3000', ',', '2000', 'FOR', 'i', '=']",",",punctuation,10030,spukhaus3,5
"['yy', 'GOTO', '4000', ',', '7000', ',', '8000', 'FOR']",",",punctuation,10040,spukhaus3,5
"['4000', ',', '7000', ',', '8000', 'FOR', 'k', '=']",",",punctuation,10040,spukhaus3,5
"['THEN', 'GOSUB', '40000', ':', 'h', '=', '1', 'x']",:,punctuation,10050,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,10060,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', ':']",:,punctuation,10060,spukhaus3,5
"['h', '=', '0', ':', 'GOTO', '10015', 'FOR', 'l']",:,punctuation,10060,spukhaus3,5
"['GOSUB', '40200', ':', 'FOR', 'q', '=', '1']",:,punctuation,10070,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,10070,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', 'PRINT#']",:,punctuation,10070,spukhaus3,5
"['ge', '=', '1', ':', 'h', '=', '1', ':']",:,punctuation,12050,spukhaus3,5
"['h', '=', '1', ':', 'bb', '=', '0', ':']",:,punctuation,12050,spukhaus3,5
"['bb', '=', '0', ':', 'aa', '=', '0', ':']",:,punctuation,12050,spukhaus3,5
"['aa', '=', '0', ':', 'GOSUB', '40600', 'IF', 'PEEK']",:,punctuation,12050,spukhaus3,5
"['THEN', 'PRINT', 'q$', ';', '""hast keinen""', ':', 'h', '=']",;,punctuation,12055,spukhaus3,5
"['q$', ';', '""hast keinen""', ':', 'h', '=', '1']",:,punctuation,12055,spukhaus3,5
"['zi', '=', '7', ':', 'GOSUB', '45000', 'REM', '***rechts']",:,punctuation,13000,spukhaus3,5
"['PRINT', 'q$', ';', '""du bist in der gruft""', 'IF', 'PEEK', '(']",;,punctuation,13050,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOSUB', '49000']",:,punctuation,13060,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOSUB', '49000', 'IF', 'PEEK']",:,punctuation,13060,spukhaus3,5
"['GOSUB', '21100', ':', 'GOSUB', '49000', 'b', '=']",:,punctuation,13100,spukhaus3,5
"['yy', 'GOTO', '4000', ',', '6000', ',', '3000', 'POKE']",",",punctuation,13120,spukhaus3,5
"['4000', ',', '6000', ',', '3000', 'POKE', 'b', '+']",",",punctuation,13120,spukhaus3,5
"['h', '=', '1', ':', 'd3', '=', '1', ':']",:,punctuation,13145,spukhaus3,5
"['d3', '=', '1', ':', 'GOTO', '13160']",:,punctuation,13145,spukhaus3,5
"['PRINT', 'q$', '""womit ?""', ':', 'h', '=', '1']",:,punctuation,13160,spukhaus3,5
"['du', '+', '1', ':', 'h', '=', '1', ':']",:,punctuation,13170,spukhaus3,5
"['h', '=', '1', ':', 'd1', '=', '1']",:,punctuation,13170,spukhaus3,5
"['du', '+', '1', ':', 'd2', '=', '1', ':']",:,punctuation,13175,spukhaus3,5
"['d2', '=', '1', ':', 'h', '=', '1']",:,punctuation,13175,spukhaus3,5
"['PRINT', 'q$', '""und womit noch ?""', ':', 'h', '=', '1', ':']",:,punctuation,13177,spukhaus3,5
"['h', '=', '1', ':', 'd4', '=', '1']",:,punctuation,13177,spukhaus3,5
"['PRINT', 'q$', ';', '""du hast dracula ""', ':', 'PRINT', '""getoetet""']",;,punctuation,13190,spukhaus3,5
"['q$', ';', '""du hast dracula ""', ':', 'PRINT', '""getoetet""', ':', 'dr']",:,punctuation,13190,spukhaus3,5
"[':', 'PRINT', '""getoetet""', ':', 'dr', '=', '1', ':']",:,punctuation,13190,spukhaus3,5
"['dr', '=', '1', ':', 'h', '=', '1', ':']",:,punctuation,13190,spukhaus3,5
"['h', '=', '1', ':', 'GOSUB', '20200']",:,punctuation,13190,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'h', '=']",:,punctuation,13900,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'h', '=', '0', ':']",:,punctuation,13900,spukhaus3,5
"['h', '=', '0', ':', 'GOTO', '13100']",:,punctuation,13900,spukhaus3,5
"['GOSUB', '40200', ':', 'FOR', 'q', '=', '1']",:,punctuation,13910,spukhaus3,5
"['1', 'TO', '2000', ':', 'NEXT', ':', 'GOTO', '13100']",:,punctuation,13910,spukhaus3,5
"['2000', ':', 'NEXT', ':', 'GOTO', '13100']",:,punctuation,13910,spukhaus3,5
"['PRINT', 'q$', '""{down}{down}""', ':', 'lg', '=', 'LEN', '(']",:,punctuation,14000,spukhaus3,5
"['lg', '=', 'LEN', '(', 'vn$', ')', ':', 'sl']",(,punctuation,14000,spukhaus3,5
"['LEN', '(', 'vn$', ')', ':', 'sl', '=', '0']",),punctuation,14000,spukhaus3,5
"['(', 'vn$', ')', ':', 'sl', '=', '0', ':']",:,punctuation,14000,spukhaus3,5
"['sl', '=', '0', ':', 'ii', '=', 'INT', '(']",:,punctuation,14000,spukhaus3,5
"['ii', '=', 'INT', '(', 'VAL', '(', 'ti$', ')']",(,punctuation,14000,spukhaus3,5
"['INT', '(', 'VAL', '(', 'ti$', ')', '/', '100']",(,punctuation,14000,spukhaus3,5
"['VAL', '(', 'ti$', ')', '/', '100', ')', ':']",),punctuation,14000,spukhaus3,5
"[')', '/', '100', ')', ':', 'IF', 'ii', '>']",),punctuation,14000,spukhaus3,5
"['/', '100', ')', ':', 'IF', 'ii', '>', '0']",:,punctuation,14000,spukhaus3,5
"['1', 'TO', 'ii', ':', 'sl', '=', '1', 'IF']",:,punctuation,14100,spukhaus3,5
"['ze', '+', '1', ':', 'IF', 'ze', '=>', '24']",:,punctuation,14110,spukhaus3,5
"['zn', '+', '1', ':', 'IF', 'zn', '=>', '24']",:,punctuation,14120,spukhaus3,5
"['op', '+', '1', ':', 'IF', 'op', '=', '1']",:,punctuation,14125,spukhaus3,5
"['li', '=', '1', ':', 'POKE', '36879', ',', '8']",:,punctuation,14130,spukhaus3,5
"[':', 'POKE', '36879', ',', '8']",",",punctuation,14130,spukhaus3,5
"['THEN', 'POKE', '36879', ',', '8']",",",punctuation,14135,spukhaus3,5
"['li', '=', '0', ':', 'POKE', '36879', ',', '127']",:,punctuation,14140,spukhaus3,5
"[':', 'POKE', '36879', ',', '127']",",",punctuation,14140,spukhaus3,5
"['x', '=', 'INT', '(', 'RND', '(', '1', ')']",(,punctuation,14205,spukhaus3,5
"['INT', '(', 'RND', '(', '1', ')', '*', '5']",(,punctuation,14205,spukhaus3,5
"['RND', '(', '1', ')', '*', '5', ')', '+']",),punctuation,14205,spukhaus3,5
"[')', '*', '5', ')', '+', '1', ':', 'IF']",),punctuation,14205,spukhaus3,5
"[')', '+', '1', ':', 'IF', 'x', '=', '5']",:,punctuation,14205,spukhaus3,5
"['GOSUB', '20100', ':', 'gh', '=', '1', ':']",:,punctuation,14210,spukhaus3,5
"['gh', '=', '1', ':', 'x', '=', 'INT', '(']",:,punctuation,14210,spukhaus3,5
"['x', '=', 'INT', '(', 'RND', '(', '1', ')']",(,punctuation,14210,spukhaus3,5
"['INT', '(', 'RND', '(', '1', ')', '*', '2']",(,punctuation,14210,spukhaus3,5
"['RND', '(', '1', ')', '*', '2', ')', '+']",),punctuation,14210,spukhaus3,5
"[')', '*', '2', ')', '+', '1', ':', 'IF']",),punctuation,14210,spukhaus3,5
"[')', '+', '1', ':', 'IF', 'x', '=', '1']",:,punctuation,14210,spukhaus3,5
"['me', '=', '1', ':', 'gz', '=', 'ze', ':']",:,punctuation,14220,spukhaus3,5
"['gz', '=', 'ze', ':', 'gk', '=', 'zi', ':']",:,punctuation,14220,spukhaus3,5
"['gk', '=', 'zi', ':', 'PRINT', '""such das messer""', ':', 'hh']",:,punctuation,14220,spukhaus3,5
"[':', 'PRINT', '""such das messer""', ':', 'hh', '=', '1']",:,punctuation,14220,spukhaus3,5
"['x', '=', 'INT', '(', 'RND', '(', '1', ')']",(,punctuation,14255,spukhaus3,5
"['INT', '(', 'RND', '(', '1', ')', '*', '2']",(,punctuation,14255,spukhaus3,5
"['RND', '(', '1', ')', '*', '2', ')', '+']",),punctuation,14255,spukhaus3,5
"[')', '*', '2', ')', '+', '1', ':', 'IF']",),punctuation,14255,spukhaus3,5
"[')', '+', '1', ':', 'IF', 'x', '=', '1']",:,punctuation,14255,spukhaus3,5
"['PRINT', '""der gehilfe ist ver-""', ':', 'PRINT', '""jagt""', ':', 'GOSUB']",:,punctuation,14256,spukhaus3,5
"[':', 'PRINT', '""jagt""', ':', 'GOSUB', '20300']",:,punctuation,14256,spukhaus3,5
"['hh', '=', '1', ':', 'h', '=', '1', ':']",:,punctuation,14257,spukhaus3,5
"['h', '=', '1', ':', 'gh', '=', '0', ':']",:,punctuation,14257,spukhaus3,5
"['gh', '=', '0', ':', 'gk', '=', '0', ':']",:,punctuation,14257,spukhaus3,5
"['gk', '=', '0', ':', 'gz', '=', '30', ':']",:,punctuation,14257,spukhaus3,5
"['gz', '=', '30', ':', 'GOSUB', '45001', ':', 'GOTO']",:,punctuation,14257,spukhaus3,5
"[':', 'GOSUB', '45001', ':', 'GOTO', '14260']",:,punctuation,14257,spukhaus3,5
"['PRINT', '""der gehilfe ist tot""', ':', 'hh', '=', '1', ':']",:,punctuation,14258,spukhaus3,5
"['hh', '=', '1', ':', 'gz', '=', '30', ':']",:,punctuation,14258,spukhaus3,5
"['gz', '=', '30', ':', 'h', '=', '1', ':']",:,punctuation,14258,spukhaus3,5
"['h', '=', '1', ':', 'gg', '=', '1', ':']",:,punctuation,14258,spukhaus3,5
"['gg', '=', '1', ':', 'gk', '=', '0', ':']",:,punctuation,14258,spukhaus3,5
"['gk', '=', '0', ':', 'GOSUB', '20200', ':', 'GOSUB']",:,punctuation,14258,spukhaus3,5
"[':', 'GOSUB', '20200', ':', 'GOSUB', '45001']",:,punctuation,14258,spukhaus3,5
"['gh', '=', '0', ':', 'hh', '=', '1', ':']",:,punctuation,14260,spukhaus3,5
"['hh', '=', '1', ':', 'gk', '=', '0', ':']",:,punctuation,14260,spukhaus3,5
"['gk', '=', '0', ':', 'gz', '=', '30', ':']",:,punctuation,14260,spukhaus3,5
"['gz', '=', '30', ':', 'GOTO', '14267', 'GOSUB', '20000']",:,punctuation,14260,spukhaus3,5
"['PRINT', '""du hast den gehilfen""', ':', 'PRINT', '""verjagt""', ':', 'GOSUB']",:,punctuation,14267,spukhaus3,5
"[':', 'PRINT', '""verjagt""', ':', 'GOSUB', '20300', ':', 'GOSUB']",:,punctuation,14267,spukhaus3,5
"[':', 'GOSUB', '20300', ':', 'GOSUB', '45001']",:,punctuation,14267,spukhaus3,5
"['PRINT', 'q$', '""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""', ';', 'CHR$', '(', '17', ')']",;,punctuation,14310,spukhaus3,5
"['""{rvs_on}{up}{up}{up}{right}{right}{right}{right}{right}{right}Z""', ';', 'CHR$', '(', '17', ')', ';', '""{rvs_on}{red}{left}{SHIFT--}""']",(,punctuation,14310,spukhaus3,5
"['CHR$', '(', '17', ')', ';', '""{rvs_on}{red}{left}{SHIFT--}""', ';', 'CHR$']",),punctuation,14310,spukhaus3,5
"['(', '17', ')', ';', '""{rvs_on}{red}{left}{SHIFT--}""', ';', 'CHR$', '(']",;,punctuation,14310,spukhaus3,5
"[')', ';', '""{rvs_on}{red}{left}{SHIFT--}""', ';', 'CHR$', '(', '17', ')']",;,punctuation,14310,spukhaus3,5
"['""{rvs_on}{red}{left}{SHIFT--}""', ';', 'CHR$', '(', '17', ')', ';', '""{rvs_on}{red}{left}{CBM-*}""']",(,punctuation,14310,spukhaus3,5
"['CHR$', '(', '17', ')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':', 'PRINT']",),punctuation,14310,spukhaus3,5
"['(', '17', ')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':', 'PRINT', 'q$']",;,punctuation,14310,spukhaus3,5
"[')', ';', '""{rvs_on}{red}{left}{CBM-*}""', ':', 'PRINT', 'q$', '""{down}{down}{down}""']",:,punctuation,14310,spukhaus3,5
"['x', '=', 'INT', '(', 'RND', '(', '1', ')']",(,punctuation,14407,spukhaus3,5
"['INT', '(', 'RND', '(', '1', ')', '*', '3']",(,punctuation,14407,spukhaus3,5
"['RND', '(', '1', ')', '*', '3', ')', '+']",),punctuation,14407,spukhaus3,5
"[')', '*', '3', ')', '+', '1', ':', 'IF']",),punctuation,14407,spukhaus3,5
"[')', '+', '1', ':', 'IF', 'x', '<>', '2']",:,punctuation,14407,spukhaus3,5
"['dq', '+', '1', ':', 'IF', 'dq', '=', '1']",:,punctuation,14408,spukhaus3,5
"['THEN', 'PRINT', '""such das kreuz""', ':', 'hh', '=', '1', ':']",:,punctuation,14408,spukhaus3,5
"['hh', '=', '1', ':', 'GOSUB', '20100']",:,punctuation,14408,spukhaus3,5
"['dd', '=', '1', ':', 'dz', '=', 'zi', ':']",:,punctuation,14410,spukhaus3,5
"['dz', '=', 'zi', ':', 'de', '=', 'ze', ':']",:,punctuation,14410,spukhaus3,5
"['de', '=', 'ze', ':', 'x', '=', 'INT', '(']",:,punctuation,14410,spukhaus3,5
"['x', '=', 'INT', '(', 'RND', '(', '1', ')']",(,punctuation,14410,spukhaus3,5
"['INT', '(', 'RND', '(', '1', ')', '*', '2']",(,punctuation,14410,spukhaus3,5
"['RND', '(', '1', ')', '*', '2', ')', '+']",),punctuation,14410,spukhaus3,5
"[')', '*', '2', ')', '+', '1', ':', 'IF']",),punctuation,14410,spukhaus3,5
"[')', '+', '1', ':', 'IF', 'x', '=', '1']",:,punctuation,14410,spukhaus3,5
"['da', '=', '1', ':', 'GOTO', '14430']",:,punctuation,14410,spukhaus3,5
"['PRINT', '""du hast dracula""', ':', 'PRINT', '""verjagt""', ':', 'hh']",:,punctuation,14440,spukhaus3,5
